2598,|33|33|19|19|
2601,|6|43|6|
2602,|21|12|
2603,|26|24|24|24|24|
2605,|33|33|33|31|31|
2606,|27|8|
2607,|33|65|19|
2608,|79|24|24|24|24|
2611,|28|24|
2612,|66|31|
2613,|14|29|
2615,|22|24|24|24|28|28|
2618,|33|69|52|
2624,|28|6|
2627,|6|74|19|19|19|
2628,|24|24|24|24|22|
2630,|24|72|
2631,|18|49|14|
2633,|28|11|
2637,|17|31|
2639,|71|71|19|
2640,|71|40|
2641,|3|6|
2643,|42|33|33|
2644,|18|33|31|31|
2646,|33|31|19|
2647,|33|33|20|65|65|
2648,|77|77|33|33|20|
2650,|38|17|18|
2652,|16|13|44|44|44|31|
2654,|77|19|33|33|
2655,|56|44|44|17|17|
2656,|75|38|
2657,|44|44|44|44|69|
2658,|31|69|
2659,|77|80|80|
2662,|19|33|6|19|
2665,|44|75|75|
2666,|18|28|18|
2671,|3|44|
2673,|77|19|31|
2674,|70|66|65|
2678,|33|33|17|17|
2679,|13|24|
2682,|56|77|80|
2684,|34|81|33|
2693,|33|33|33|33|33|33|33|24|
2694,|24|19|31|
2695,|24|15|33|33|33|33|33|33|
2697,|53|24|24|
2700,|81|41|
2701,|14|77|80|
2702,|34|33|33|33|33|33|
2704,|80|80|80|17|
2705,|13|44|
2706,|36|42|
2707,|63|63|19|
2708,|9|9|33|33|33|
2709,|28|28|41|
2710,|77|33|33|33|33|19|
2712,|58|58|58|58|58|76|
2714,|81|77|17|
2715,|77|19|
2716,|45|77|
2717,|6|33|33|
2719,|44|6|6|69|19|
2720,|77|31|69|
2728,|6|33|19|6|
2730,|6|6|77|
2731,|18|44|
2733,|6|19|
2735,|33|33|33|69|69|
2737,|75|17|
2739,|39|1|18|18|
2742,|19|7|
2743,|27|28|
2744,|64|33|11|11|
2745,|56|56|56|56|56|81|
2746,|3|22|65|
2747,|34|19|
2748,|53|21|
2750,|56|19|
2755,|31|7|
2758,|19|65|
2760,|11|33|
2761,|77|31|
2764,|42|6|33|6|
2766,|33|81|31|
2768,|29|33|19|19|
2771,|66|17|19|
2772,|60|53|
2773,|75|33|
2774,|47|19|
2778,|9|33|
2779,|6|31|
2780,|33|33|33|17|
2782,|35|33|33|33|
2783,|24|44|44|
2784,|14|77|
2786,|9|19|
2789,|63|6|6|
2791,|56|24|56|44|
2794,|24|51|
2795,|6|33|19|
2797,|33|33|6|6|
2803,|24|30|
2805,|33|33|33|33|33|6|
2807,|51|45|
2809,|42|62|
2811,|33|19|
2812,|14|22|
2813,|33|11|7|
2815,|24|5|
2818,|6|19|
2819,|60|14|
2820,|33|33|5|
2822,|77|77|6|
2824,|42|42|42|42|42|42|42|42|42|42|33|33|
2825,|35|33|
2827,|11|33|34|
2828,|33|6|6|
2829,|38|45|
2838,|60|8|
2839,|66|19|
2841,|38|17|
2842,|6|44|44|65|
2843,|6|45|65|
2844,|19|31|
2847,|16|7|
2853,|1|39|
2854,|44|81|
2855,|28|28|51|
2856,|33|35|
2858,|24|44|
2860,|77|77|19|
2862,|6|21|21|
2865,|7|7|21|21|
2868,|6|33|33|33|
2869,|21|21|19|
2872,|31|31|69|
2874,|55|52|
2875,|39|6|
2877,|59|24|
2879,|70|70|24|
2880,|33|6|
2881,|33|33|33|33|33|31|31|
2882,|24|45|45|
2883,|77|33|69|
2884,|70|19|
2886,|28|40|
2894,|24|24|24|19|19|
2896,|33|65|
2898,|21|24|
2899,|33|33|33|33|62|
2900,|77|33|
2902,|24|33|33|33|
2904,|33|5|
2906,|33|81|81|33|33|33|31|
2909,|33|5|
2910,|80|11|
2911,|51|33|
2912,|33|3|
2918,|21|33|
2919,|26|26|24|24|24|
2924,|77|77|19|
2928,|73|6|
2929,|33|33|33|69|
2930,|24|33|75|
2936,|13|24|24|
2937,|33|33|19|
2939,|6|81|
2940,|44|81|
2941,|33|27|
2942,|57|44|22|
2944,|13|18|
2946,|13|33|
2947,|58|24|
2948,|13|7|
2952,|82|52|7|
2954,|53|21|
2956,|55|6|33|
2957,|21|55|33|
2958,|80|80|31|69|
2959,|37|37|11|11|
2962,|82|82|82|52|
2963,|19|6|33|33|19|
2967,|24|22|
2969,|9|11|11|
2970,|37|19|
2971,|45|81|7|
2973,|33|33|33|33|33|33|6|6|
2974,|6|6|33|
2975,|60|44|
2979,|74|74|17|
2980,|6|33|31|
2983,|35|19|
2984,|33|80|
2985,|39|73|33|
2987,|24|24|24|74|24|
2991,|24|33|33|77|
2992,|36|6|6|33|
2993,|34|34|33|
2994,|49|49|33|
2995,|13|31|
2996,|33|35|
2998,|21|24|24|
2999,|81|81|81|81|45|81|
3000,|75|19|
3001,|28|77|77|77|77|
3002,|35|19|
3003,|19|24|19|31|31|31|69|31|
3005,|7|69|
3006,|56|56|56|56|77|77|6|6|
3007,|33|33|69|
3009,|44|24|
3011,|10|21|19|19|19|
3012,|72|19|
3015,|8|49|49|
3016,|24|24|24|24|24|
3018,|64|64|77|77|
3019,|55|28|
3023,|54|44|44|
3025,|5|62|
3026,|13|33|33|
3027,|77|41|
3029,|24|19|
3030,|57|44|75|
3031,|31|65|
3032,|81|62|
3033,|19|17|
3034,|14|14|14|12|51|
3035,|8|33|33|
3038,|81|81|81|41|41|17|
3039,|24|24|24|24|24|
3040,|24|56|
3041,|31|17|
3042,|13|44|
3043,|55|66|
3044,|72|17|
3047,|24|24|24|33|75|
3048,|33|41|28|
3052,|11|71|71|6|17|
3054,|18|19|31|
3058,|35|5|
3059,|77|80|
3061,|34|6|
3062,|16|24|24|
3064,|33|17|19|
3066,|34|33|20|
3067,|30|21|44|21|
3068,|10|19|69|
3074,|19|33|
3076,|19|65|32|
3077,|82|41|
3078,|77|9|
3079,|47|44|55|
3080,|6|6|19|
3082,|41|3|
3084,|2|2|21|
3085,|18|81|81|
3086,|33|33|19|
3087,|49|49|49|7|
3090,|33|34|
3091,|24|23|
3092,|56|58|76|
3093,|19|6|19|
3094,|64|64|64|33|
3096,|33|28|33|
3098,|81|5|
3100,|21|33|
3104,|33|33|33|65|65|
3106,|21|12|
3111,|2|31|31|
3112,|40|75|
3114,|24|24|44|44|
3115,|44|11|
3117,|33|33|33|33|33|33|17|17|
3121,|33|51|
3122,|18|77|
3123,|65|69|
3124,|13|19|19|
3127,|28|33|
3129,|44|56|41|
3131,|33|10|33|33|
3134,|6|58|
3135,|60|28|28|7|
3139,|72|24|
3140,|33|17|
3141,|21|33|33|
3142,|2|24|
3143,|33|13|19|
3144,|77|17|
3147,|24|19|
3148,|77|41|
3150,|72|44|
3153,|30|36|5|
3156,|24|24|30|
3157,|42|40|
3162,|24|44|22|
3163,|65|19|
3164,|55|19|
3165,|77|77|77|81|81|
3167,|81|51|
3170,|79|24|24|24|
3171,|60|53|
3172,|64|28|28|5|
3173,|47|33|
3175,|66|19|
3179,|33|33|80|75|19|
3181,|55|44|82|82|52|
3182,|77|81|
3183,|56|44|44|
3186,|33|5|
3187,|6|6|6|6|22|
3190,|22|77|17|
3193,|13|44|17|
3194,|38|15|13|
3196,|13|7|
3198,|33|7|7|
3199,|73|17|
3202,|77|77|77|3|3|3|
3203,|56|58|
3207,|28|34|
3208,|34|19|
3209,|58|58|76|
3210,|24|6|
3213,|33|31|
3214,|13|44|44|
3216,|33|33|19|
3217,|15|33|
3218,|72|33|
3220,|21|28|75|
3221,|35|33|
3222,|77|33|7|
3226,|13|6|31|19|
3228,|56|56|56|56|56|56|44|
3230,|75|82|
3232,|28|62|23|
3236,|14|19|
3238,|77|31|
3242,|33|24|
3246,|49|33|33|33|
3251,|6|82|
3254,|19|65|65|65|
3255,|33|11|
3258,|19|17|
3259,|33|65|46|
3260,|14|14|
3262,|49|7|
3263,|51|33|33|24|
3264,|24|65|
3267,|13|44|19|
3269,|13|6|13|
3271,|33|55|17|73|
3277,|35|73|33|33|
3278,|77|80|
3279,|33|19|
3282,|56|44|65|31|
3285,|77|77|7|7|
3287,|51|44|
3288,|28|56|24|
3289,|19|19|69|
3291,|33|44|82|69|
3293,|11|23|
3294,|57|51|
3295,|28|24|
3297,|28|14|
3298,|33|6|
3301,|33|19|
3305,|35|47|47|19|
3306,|77|31|31|31|
3307,|77|41|
3309,|24|24|24|24|
3310,|24|24|
3311,|77|31|31|31|
3312,|28|73|73|
3314,|31|17|
3316,|18|17|
3319,|28|24|2|24|24|
3320,|24|44|
3323,|55|17|81|77|
3324,|81|53|
3325,|81|81|81|69|
3327,|11|11|5|
3330,|11|48|
3331,|33|51|
3332,|56|56|44|
3334,|24|21|51|
3335,|13|24|
3336,|49|17|19|17|7|
3337,|6|33|69|
3341,|75|19|
3342,|42|19|
3346,|44|52|
3347,|74|74|44|
3348,|28|28|28|45|
3349,|33|33|6|
3351,|6|6|17|
3353,|43|43|6|6|
3356,|81|19|
3358,|11|5|5|
3363,|13|20|
3364,|9|9|9|9|33|
3365,|34|28|
3367,|28|28|13|42|13|
3368,|24|6|6|6|
3369,|19|17|
3371,|5|65|
3372,|33|19|
3373,|81|81|7|
3375,|58|58|58|58|76|
3377,|24|6|33|20|
3381,|24|19|
3383,|22|8|6|52|
3384,|71|6|33|
3386,|35|30|30|
3392,|11|48|
3393,|59|44|
3394,|70|19|
3395,|24|33|
3396,|81|45|
3398,|14|74|31|78|
3399,|66|31|31|17|
3401,|24|47|
3402,|6|33|
3403,|33|33|31|
3406,|39|53|
3407,|24|33|33|33|
3410,|60|68|
3411,|22|33|33|
3412,|19|33|
3413,|33|21|
3415,|47|38|75|7|
3419,|17|17|11|62|
3424,|44|41|
3426,|3|63|63|
3429,|14|75|
3431,|63|19|63|19|63|65|19|4|
3434,|75|75|19|
3435,|35|18|67|
3436,|40|56|6|23|65|
3437,|8|6|
3439,|9|26|
3442,|6|6|6|6|
3443,|72|20|19|
3451,|2|21|
3452,|81|65|
3456,|28|16|24|24|
3457,|50|58|
3460,|70|77|
3461,|38|28|
3462,|14|5|
3463,|77|31|31|
3465,|14|65|19|
3468,|21|24|
3472,|80|19|
3475,|31|13|31|31|
3476,|19|6|
3478,|63|50|
3481,|24|13|6|
3482,|6|33|52|
3485,|21|45|
3487,|24|33|3|47|33|33|
3488,|79|64|
3489,|54|44|44|
3490,|54|44|
3491,|24|19|
3492,|21|16|
3493,|33|20|
3494,|67|65|65|
3496,|35|31|55|17|
3498,|31|31|31|69|
3502,|35|33|
3505,|49|55|
3508,|73|73|33|
3509,|9|51|51|
3512,|81|31|
3513,|77|33|33|
3515,|21|31|
3523,|19|78|78|78|
3524,|23|19|66|
3528,|55|70|70|
3529,|28|16|
3531,|33|33|33|31|31|
3533,|14|38|
3534,|28|28|75|75|75|
3535,|19|69|
3538,|33|14|
3539,|21|77|
3541,|70|77|
3542,|35|17|
3546,|70|65|
3550,|72|35|
3551,|33|33|69|
3553,|77|33|
3554,|29|41|
3555,|19|2|6|6|6|
3557,|55|33|
3558,|81|19|
3559,|33|21|16|16|16|
3561,|18|77|
3563,|30|24|
3564,|33|6|41|46|46|
3565,|56|34|33|38|38|
3566,|28|19|
3569,|70|19|
3571,|47|47|31|31|69|
3575,|60|68|
3577,|21|16|
3579,|18|47|47|
3580,|27|33|
3581,|77|77|17|
3583,|33|33|33|16|16|
3584,|24|34|24|
3597,|19|3|
3599,|6|33|
3600,|8|6|8|33|
3603,|56|63|24|63|28|
3604,|21|21|44|
3605,|55|17|
3608,|16|16|33|33|33|
3609,|77|33|
3610,|45|31|31|
3611,|33|33|19|
3612,|56|28|58|
3613,|10|44|44|
3623,|16|33|33|55|19|
3626,|77|31|
3629,|24|34|33|
3633,|71|19|
3634,|2|24|
3636,|28|33|33|33|65|
3640,|13|33|33|33|33|33|33|33|33|
3641,|77|77|31|31|31|
3643,|6|31|31|
3645,|49|19|19|
3647,|77|33|8|19|
3650,|41|7|
3652,|70|70|77|
3656,|24|24|
3659,|11|72|
3660,|77|77|82|6|
3662,|71|77|19|
3663,|66|77|77|19|
3665,|24|22|
3670,|77|77|77|77|31|
3671,|73|73|3|
3673,|17|65|
3680,|24|75|
3682,|33|19|
3685,|24|25|24|24|
3689,|21|45|
3694,|77|77|77|41|41|
3695,|33|33|33|17|
3696,|41|60|3|
3697,|77|19|
3699,|33|33|33|33|19|
3700,|33|73|33|
3701,|41|31|31|
3702,|14|33|14|
3703,|19|11|
3705,|33|17|
3706,|13|31|
3708,|38|44|44|
3710,|75|33|33|
3711,|44|51|
3712,|35|62|
3714,|55|31|
3718,|77|77|77|77|77|41|41|
3719,|28|24|30|11|
3721,|53|7|
3722,|72|17|
3723,|6|6|
3724,|77|77|33|
3728,|33|17|17|17|
3735,|81|11|
3737,|6|17|
3739,|24|24|24|33|33|33|
3740,|70|55|
3741,|28|7|
3742,|56|44|21|
3744,|81|33|81|
3745,|77|65|
3746,|14|75|82|69|69|
3747,|70|70|70|6|17|
3748,|33|33|17|
3749,|77|41|
3750,|77|33|
3751,|56|75|75|75|
3752,|59|58|77|
3754,|8|45|
3755,|8|45|45|45|31|31|31|31|
3756,|9|64|
3760,|19|28|19|16|
3761,|24|14|
3762,|65|69|
3763,|42|33|33|
3764,|42|6|7|
3765,|10|44|44|44|
3766,|24|16|75|
3770,|33|78|19|
3772,|9|16|
3773,|33|33|6|
3775,|2|28|
3776,|8|6|
3778,|42|33|77|17|77|33|33|
3779,|35|19|
3784,|24|24|77|19|
3789,|33|33|45|81|
3790,|31|31|65|65|
3791,|30|42|
3793,|49|31|19|
3797,|77|41|
3799,|13|66|33|33|66|19|
3803,|37|37|37|37|19|
3807,|24|52|
3808,|65|78|
3811,|14|14|33|
3819,|75|11|
3820,|15|6|6|6|6|6|19|
3821,|60|44|
3822,|18|72|
3826,|36|31|31|
3827,|51|3|
3829,|33|5|5|19|19|
3830,|16|24|16|16|
3831,|11|17|17|4|
3832,|33|33|33|17|17|17|17|
3835,|77|33|33|33|33|
3836,|24|24|24|24|81|
3837,|71|24|24|
3839,|77|19|
3840,|21|33|58|82|
3841,|28|63|
3843,|47|19|
3847,|51|44|
3848,|33|33|33|6|6|
3850,|39|13|34|
3853,|19|13|
3855,|33|20|
3857,|11|11|5|
3858,|44|24|
3859,|18|44|
3860,|33|33|33|17|
3861,|6|19|
3865,|56|19|
3867,|22|7|
3868,|33|19|33|
3869,|24|44|
3872,|24|24|33|
3873,|16|33|
3875,|18|6|6|
3876,|55|28|
3880,|1|28|
3885,|28|11|
3887,|33|33|33|41|
3888,|28|28|62|11|
3889,|40|65|65|45|
3890,|24|24|24|24|
3891,|56|75|75|65|65|65|65|65|
3892,|33|19|19|
3893,|28|22|22|
3894,|81|81|81|81|81|17|
3896,|77|33|19|
3897,|24|81|
3899,|30|44|21|
3900,|56|31|31|31|65|
3902,|81|45|
3904,|67|17|38|19|
3908,|19|7|
3911,|27|2|24|24|
3912,|75|7|
3913,|17|19|17|19|
3914,|14|49|49|
3918,|9|9|9|9|19|
3919,|56|56|77|19|19|
3926,|42|42|42|42|42|42|33|
3928,|44|53|58|
3929,|23|33|23|
3933,|33|33|19|
3934,|16|16|33|
3936,|56|56|56|22|
3943,|33|19|
3946,|6|75|
3948,|58|77|40|3|
3952,|34|17|
3954,|14|33|19|33|
3956,|36|24|24|
3957,|49|28|
3958,|33|19|
3959,|77|24|
3960,|24|24|16|
3961,|60|13|24|24|
3962,|33|31|
3963,|24|33|11|
3964,|33|77|80|19|
3965,|15|28|
3966,|37|65|65|
3969,|13|37|
3971,|33|5|
3973,|81|81|77|
3984,|18|33|33|
3986,|29|21|
3988,|79|22|24|
3989,|67|19|19|19|
3992,|35|5|
3993,|19|19|19|19|78|
3994,|6|6|65|
3995,|6|13|31|
3996,|2|72|58|
3997,|11|75|6|6|
4003,|77|77|65|
4004,|3|3|3|3|
4005,|6|19|
4006,|15|15|19|
4008,|21|24|
4010,|49|18|17|19|69|
4011,|33|69|
4012,|71|77|
4013,|24|3|3|
4014,|19|19|19|78|65|65|
4015,|44|33|
4016,|67|65|7|
4018,|33|50|
4021,|31|69|
4025,|33|17|
4026,|65|65|32|
4031,|33|33|33|33|33|19|19|19|
4034,|47|13|
4035,|19|24|
4036,|24|2|
4037,|49|6|
4039,|70|24|
4042,|19|19|17|17|
4043,|56|77|77|
4044,|60|24|59|59|59|59|
4046,|77|31|
4047,|28|24|
4048,|73|33|
4049,|75|33|18|75|
4050,|21|24|
4052,|45|41|
4054,|44|16|
4055,|33|33|33|33|33|51|51|
4056,|24|24|
4058,|14|41|
4060,|60|68|
4062,|19|46|
4065,|64|64|64|64|62|
4066,|6|6|31|
4067,|33|33|31|69|
4068,|66|24|24|24|
4070,|79|24|24|24|
4073,|11|11|62|
4074,|33|33|41|
4075,|6|6|5|5|
4076,|8|45|
4077,|24|24|24|24|77|
4082,|19|6|
4084,|77|77|31|31|
4087,|13|44|44|
4088,|82|31|31|
4090,|71|77|
4095,|80|18|80|17|
4096,|70|19|70|19|70|
4097,|77|77|17|69|
4100,|56|56|56|56|56|56|56|56|56|77|
4104,|24|24|55|46|
4106,|19|17|4|
4108,|36|24|81|19|
4109,|24|24|24|33|
4110,|67|14|
4111,|53|44|
4113,|33|17|
4118,|33|17|65|
4120,|77|17|
4121,|20|19|66|
4122,|13|33|
4125,|77|33|33|
4127,|21|24|
4129,|34|34|33|33|33|
4132,|55|19|69|
4137,|28|13|14|7|
4138,|35|62|77|17|4|
4140,|33|23|
4141,|18|45|
4142,|45|45|77|6|69|
4144,|60|60|33|33|
4145,|33|6|
4150,|33|33|33|19|19|
4152,|75|40|
4155,|19|6|31|
4157,|33|33|31|46|
4158,|33|17|
4159,|19|33|19|11|33|17|
4160,|24|51|
4162,|64|6|
4163,|77|7|7|7|
4164,|77|33|34|19|
4165,|74|33|
4168,|27|27|27|27|6|6|6|6|
4169,|33|33|19|
4170,|13|33|33|19|
4171,|6|33|19|
4173,|16|75|75|16|16|
4174,|81|45|
4179,|33|19|
4180,|42|33|69|
4181,|67|33|
4184,|6|33|
4185,|24|19|31|
4186,|34|13|55|34|
4187,|33|50|
4188,|33|65|
4192,|24|24|24|24|
4193,|33|82|
4194,|47|55|
4195,|77|33|
4198,|35|15|19|
4199,|55|33|33|33|
4200,|27|24|
4201,|63|33|6|33|
4202,|82|82|82|65|46|
4203,|14|81|81|
4210,|75|75|75|44|
4214,|55|17|
4215,|35|19|
4217,|77|24|31|31|31|
4218,|22|24|24|
4220,|10|14|
4222,|62|11|
4223,|65|4|
4224,|35|13|
4226,|44|56|
4227,|11|62|11|
4228,|31|31|17|
4229,|33|6|33|
4230,|81|2|31|
4232,|17|33|
4233,|33|5|
4236,|6|6|73|
4237,|6|17|
4238,|24|6|19|
4240,|1|13|77|
4241,|47|6|
4242,|18|18|6|18|18|
4243,|24|77|
4249,|24|51|
4250,|21|81|81|31|31|31|
4254,|33|5|
4256,|81|81|81|7|
4257,|16|77|77|77|
4259,|33|33|62|
4260,|21|56|57|44|
4263,|33|24|19|62|31|
4265,|49|77|
4266,|77|65|65|65|65|19|
4267,|55|55|66|
4268,|33|33|6|
4270,|24|24|6|
4271,|21|81|
4272,|44|47|14|
4273,|77|7|
4275,|33|5|
4277,|21|77|
4278,|77|18|20|33|45|
4280,|47|61|65|
4281,|70|19|70|19|
4283,|63|63|28|
4289,|77|28|19|
4295,|24|19|19|
4297,|55|44|44|44|44|44|
4298,|33|19|
4302,|34|33|33|33|33|33|33|
4303,|56|57|57|
4304,|45|41|
4305,|6|77|77|
4307,|3|81|81|52|44|
4308,|41|75|41|41|41|
4311,|33|19|
4313,|28|19|
4315,|14|75|
4316,|19|41|69|
4324,|57|81|81|7|
4326,|24|25|24|41|
4327,|44|77|
4330,|29|14|
4333,|8|8|33|6|33|
4336,|77|31|31|31|
4337,|77|16|75|
4341,|28|33|81|28|
4344,|19|6|6|
4350,|3|7|
4352,|45|31|69|
4354,|9|9|16|
4355,|33|7|7|
4360,|77|77|77|77|31|
4365,|35|65|
4368,|62|62|6|6|
4370,|42|33|33|
4373,|75|38|38|
4374,|47|47|19|
4375,|65|7|
4376,|77|77|33|33|
4381,|37|37|19|19|19|19|
4385,|42|33|
4391,|33|33|33|33|6|6|
4392,|6|32|
4394,|33|19|
4395,|36|33|
4400,|6|6|6|33|6|
4402,|24|51|
4403,|56|56|77|81|81|
4410,|24|13|19|
4412,|58|33|33|
4415,|13|19|
4416,|33|33|23|17|
4417,|63|21|
4419,|13|49|33|33|
4420,|2|14|
4422,|72|28|28|
4423,|18|75|
4424,|35|19|19|
4425,|24|47|
4427,|24|6|11|
4428,|6|17|
4430,|33|33|33|6|
4432,|24|33|
4433,|81|16|
4434,|33|62|
4437,|24|11|
4438,|16|10|
4440,|33|41|
4442,|39|1|
4449,|16|16|28|
4456,|22|24|
4457,|2|77|40|
4458,|16|51|
4459,|80|80|11|11|
4460,|24|36|
4461,|33|11|33|19|
4463,|24|19|
4465,|36|33|19|
4468,|35|35|35|33|33|
4469,|77|19|
4470,|6|33|19|
4471,|6|13|17|13|17|
4472,|19|19|65|
4474,|14|14|33|
4476,|27|6|6|6|4|
4477,|21|33|33|
4478,|7|3|3|3|3|
4480,|74|74|44|
4483,|77|77|81|33|33|
4486,|7|58|
4487,|14|14|14|
4488,|47|28|19|19|
4489,|77|31|4|
4490,|33|6|33|
4491,|9|16|
4493,|73|33|
4494,|6|55|17|
4495,|24|24|24|24|24|22|
4496,|81|55|
4497,|35|77|77|
4498,|75|16|
4499,|33|33|23|
4500,|3|17|
4508,|13|69|
4509,|24|19|19|19|
4510,|30|11|81|
4513,|35|11|
4514,|33|65|65|31|
4515,|24|19|
4516,|18|19|17|17|
4517,|53|28|
4519,|60|55|44|55|24|
4520,|57|33|6|
4521,|28|8|
4523,|33|70|70|
4526,|33|33|19|
4528,|58|82|44|52|
4529,|67|33|67|19|
4530,|66|33|7|
4531,|33|6|6|
4532,|15|17|17|
4533,|33|33|45|
4536,|81|11|
4539,|66|19|
4540,|13|13|31|13|
4541,|77|77|31|
4542,|3|17|
4546,|24|81|
4548,|36|56|44|44|
4549,|77|48|
4553,|77|19|
4554,|56|21|81|
4555,|77|45|45|
4556,|49|6|6|6|31|
4559,|56|44|75|
4560,|33|33|31|
4561,|77|50|50|
4564,|58|24|11|11|
4565,|13|69|
4567,|82|82|82|52|
4570,|77|19|17|
4571,|40|74|44|77|
4575,|35|19|35|
4576,|6|46|31|46|46|
4579,|77|81|81|81|
4581,|77|33|
4584,|33|33|33|33|33|33|45|
4586,|28|3|
4587,|14|42|65|17|
4590,|41|41|33|52|
4594,|15|77|
4595,|24|31|31|19|
4597,|55|19|
4599,|13|80|80|
4600,|23|34|
4601,|33|19|
4602,|33|14|14|19|17|
4606,|19|33|33|
4607,|24|19|19|
4608,|56|56|24|58|76|
4610,|9|38|
4615,|72|6|6|6|6|6|
4616,|44|44|40|75|
4617,|22|24|24|24|
4621,|13|17|
4622,|30|48|30|
4623,|14|14|29|
4626,|77|33|33|33|
4627,|47|17|
4629,|47|14|19|
4630,|14|33|
4631,|33|77|19|
4633,|38|77|31|
4636,|19|5|
4637,|13|58|
4638,|6|33|
4640,|33|33|17|17|17|
4641,|41|52|
4643,|81|33|19|
4645,|40|40|40|75|
4648,|33|31|31|31|
4649,|72|55|
4650,|33|6|33|
4651,|24|33|
4653,|43|6|
4654,|33|19|
4655,|70|70|19|
4656,|18|18|6|18|6|19|
4657,|13|19|
4658,|77|77|77|19|19|19|19|
4660,|44|6|6|
4663,|33|52|
4665,|66|62|17|
4666,|35|33|33|
4667,|11|19|
4668,|35|11|11|
4669,|19|55|55|
4671,|6|6|19|
4676,|33|77|
4677,|14|14|14|14|14|
4678,|81|7|
4679,|24|24|11|
4680,|33|33|7|7|
4683,|19|17|
4684,|17|4|
4686,|2|44|44|51|
4687,|33|33|6|33|
4688,|64|22|24|
4690,|81|45|
4692,|44|81|
4694,|81|19|
4696,|19|11|
4697,|42|33|
4700,|19|65|
4703,|7|81|
4704,|21|28|77|
4705,|16|6|
4707,|45|44|
4708,|9|33|6|7|
4710,|44|13|7|7|
4711,|38|17|65|
4712,|10|44|44|
4715,|66|19|17|
4716,|77|77|19|
4719,|58|28|
4721,|77|41|14|
4724,|62|33|5|
4728,|24|77|77|77|
4730,|3|11|
4732,|2|24|
4735,|23|19|
4736,|24|11|
4743,|28|62|
4744,|8|52|
4747,|28|80|65|
4751,|11|77|
4753,|49|49|19|
4754,|58|11|
4755,|19|17|19|
4756,|33|33|33|20|
4759,|24|19|65|32|
4762,|33|19|
4764,|14|77|
4768,|11|33|16|16|75|75|11|
4769,|11|33|
4770,|17|4|
4771,|19|46|
4773,|6|6|31|
4774,|77|33|
4777,|14|41|
4779,|35|5|
4780,|13|42|42|
4781,|11|24|24|
4783,|19|77|69|
4785,|33|48|
4788,|24|51|
4789,|13|19|
4790,|34|28|19|
4792,|33|65|
4795,|56|44|
4796,|33|58|
4797,|80|19|
4800,|6|80|80|
4804,|33|33|33|33|6|6|
4805,|77|31|19|
4806,|81|41|
4807,|6|69|
4808,|19|80|80|
4809,|2|6|
4811,|77|72|77|77|
4812,|13|31|31|
4815,|65|69|
4816,|24|77|77|
4817,|56|33|
4821,|13|33|
4823,|33|24|33|46|
4828,|6|45|33|
4829,|30|14|
4831,|35|35|33|
4834,|60|44|
4836,|77|33|
